zone_id,zone_name,lat,lng,district,zone_type,hour_of_day,day_of_week,is_weekend,crime_count_normalized,police_coverage_score,street_light_score,metro_access_score,footfall_score,sentiment_score,safety_score
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,5,1,0,0.7345,0.844,0.4,0.888,0.492,0.328,51.84
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,6,1,0,0.7345,0.844,0.4,0.888,0.455,0.322,51.33
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,7,1,0,0.7345,0.844,0.4,0.888,0.47,0.421,58.11
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,8,1,0,0.7345,0.844,0.4,0.888,0.49,0.392,58.3
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,9,1,0,0.7345,0.844,0.4,0.888,0.463,0.335,59.82
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,10,1,0,0.7345,0.844,0.4,0.888,0.779,0.365,58.84
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,11,1,0,0.7345,0.844,0.4,0.888,0.779,0.317,62.5
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,12,1,0,0.7345,0.844,0.4,0.888,0.795,0.319,59.73
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,13,1,0,0.7345,0.844,0.4,0.888,0.702,0.406,59.3
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,14,1,0,0.7345,0.844,0.4,0.888,0.773,0.485,65.95
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,15,1,0,0.7345,0.844,0.4,0.888,0.794,0.334,57.81
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,16,1,0,0.7345,0.844,0.4,0.888,0.703,0.346,58.58
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,17,1,0,0.7345,0.844,0.4,0.888,0.798,0.406,58.0
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,18,1,0,0.7345,0.844,0.4,0.888,0.778,0.398,59.4
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,19,1,0,0.7345,0.844,0.4,0.888,0.714,0.304,56.66
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,20,1,0,0.7345,0.844,0.4,0.888,0.755,0.41,61.51
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,21,1,0,0.7345,0.844,0.4,0.888,0.796,0.382,60.05
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,22,1,0,0.7345,0.844,0.4,0.888,0.314,0.215,50.9
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,23,1,0,0.7345,0.844,0.4,0.888,0.252,0.336,52.24
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,0,2,0,0.7345,0.844,0.4,0.888,0.318,0.254,46.76
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,1,2,0,0.7345,0.844,0.4,0.888,0.284,0.153,47.06
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,2,2,0,0.7345,0.844,0.4,0.888,0.329,0.267,49.19
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,3,2,0,0.7345,0.844,0.4,0.888,0.304,0.258,47.79
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,4,2,0,0.7345,0.844,0.4,0.888,0.262,0.307,48.27
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,5,2,0,0.7345,0.844,0.4,0.888,0.437,0.498,56.34
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,6,2,0,0.7345,0.844,0.4,0.888,0.448,0.325,56.78
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,7,2,0,0.7345,0.844,0.4,0.888,0.417,0.416,59.55
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,8,2,0,0.7345,0.844,0.4,0.888,0.411,0.463,57.3
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,9,2,0,0.7345,0.844,0.4,0.888,0.494,0.412,59.62
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,10,2,0,0.7345,0.844,0.4,0.888,0.702,0.315,57.15
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,11,2,0,0.7345,0.844,0.4,0.888,0.757,0.411,61.61
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,12,2,0,0.7345,0.844,0.4,0.888,0.773,0.374,61.71
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,13,2,0,0.7345,0.844,0.4,0.888,0.732,0.308,56.1
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,14,2,0,0.7345,0.844,0.4,0.888,0.704,0.341,58.41
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,15,2,0,0.7345,0.844,0.4,0.888,0.728,0.405,63.18
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,16,2,0,0.7345,0.844,0.4,0.888,0.749,0.428,61.92
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,17,2,0,0.7345,0.844,0.4,0.888,0.73,0.358,57.22
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,18,2,0,0.7345,0.844,0.4,0.888,0.742,0.373,60.22
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,19,2,0,0.7345,0.844,0.4,0.888,0.798,0.448,57.74
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,20,2,0,0.7345,0.844,0.4,0.888,0.723,0.475,61.95
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,21,2,0,0.7345,0.844,0.4,0.888,0.7,0.433,58.02
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,22,2,0,0.7345,0.844,0.4,0.888,0.329,0.349,51.81
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,23,2,0,0.7345,0.844,0.4,0.888,0.287,0.322,50.81
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,0,3,0,0.7345,0.844,0.4,0.888,0.274,0.276,49.61
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,1,3,0,0.7345,0.844,0.4,0.888,0.342,0.286,51.83
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,2,3,0,0.7345,0.844,0.4,0.888,0.251,0.284,44.46
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,3,3,0,0.7345,0.844,0.4,0.888,0.315,0.333,50.7
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,4,3,0,0.7345,0.844,0.4,0.888,0.325,0.213,46.21
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,5,3,0,0.7345,0.844,0.4,0.888,0.464,0.43,57.45
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,6,3,0,0.7345,0.844,0.4,0.888,0.443,0.499,60.58
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,7,3,0,0.7345,0.844,0.4,0.888,0.496,0.412,55.24
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,8,3,0,0.7345,0.844,0.4,0.888,0.468,0.404,56.81
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,9,3,0,0.7345,0.844,0.4,0.888,0.492,0.448,58.11
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,10,3,0,0.7345,0.844,0.4,0.888,0.704,0.416,59.74
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,11,3,0,0.7345,0.844,0.4,0.888,0.73,0.422,63.57
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,12,3,0,0.7345,0.844,0.4,0.888,0.743,0.432,63.12
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,13,3,0,0.7345,0.844,0.4,0.888,0.792,0.335,57.81
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,14,3,0,0.7345,0.844,0.4,0.888,0.784,0.395,62.52
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,15,3,0,0.7345,0.844,0.4,0.888,0.706,0.369,62.27
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,16,3,0,0.7345,0.844,0.4,0.888,0.761,0.464,64.54
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,17,3,0,0.7345,0.844,0.4,0.888,0.761,0.358,60.27
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,18,3,0,0.7345,0.844,0.4,0.888,0.708,0.447,61.09
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,19,3,0,0.7345,0.844,0.4,0.888,0.724,0.489,60.51
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,20,3,0,0.7345,0.844,0.4,0.888,0.756,0.46,61.01
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,21,3,0,0.7345,0.844,0.4,0.888,0.719,0.44,59.61
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,22,3,0,0.7345,0.844,0.4,0.888,0.304,0.203,47.88
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,23,3,0,0.7345,0.844,0.4,0.888,0.262,0.169,47.97
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,0,4,0,0.7345,0.844,0.4,0.888,0.291,0.289,45.72
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,1,4,0,0.7345,0.844,0.4,0.888,0.279,0.163,42.22
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,2,4,0,0.7345,0.844,0.4,0.888,0.327,0.284,47.63
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,3,4,0,0.7345,0.844,0.4,0.888,0.286,0.283,47.51
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,4,4,0,0.7345,0.844,0.4,0.888,0.303,0.278,46.16
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,5,4,0,0.7345,0.844,0.4,0.888,0.461,0.447,54.73
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,6,4,0,0.7345,0.844,0.4,0.888,0.423,0.498,57.08
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,7,4,0,0.7345,0.844,0.4,0.888,0.465,0.459,56.56
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,8,4,0,0.7345,0.844,0.4,0.888,0.477,0.419,59.34
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,9,4,0,0.7345,0.844,0.4,0.888,0.46,0.342,54.17
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,10,4,0,0.7345,0.844,0.4,0.888,0.712,0.478,60.19
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,11,4,0,0.7345,0.844,0.4,0.888,0.707,0.449,62.62
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,12,4,0,0.7345,0.844,0.4,0.888,0.744,0.337,57.49
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,13,4,0,0.7345,0.844,0.4,0.888,0.776,0.347,57.47
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,14,4,0,0.7345,0.844,0.4,0.888,0.765,0.339,60.59
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,15,4,0,0.7345,0.844,0.4,0.888,0.733,0.482,63.95
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,16,4,0,0.7345,0.844,0.4,0.888,0.731,0.38,58.71
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,17,4,0,0.7345,0.844,0.4,0.888,0.795,0.305,60.55
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,18,4,0,0.7345,0.844,0.4,0.888,0.795,0.376,60.66
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,19,4,0,0.7345,0.844,0.4,0.888,0.728,0.403,56.55
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,20,4,0,0.7345,0.844,0.4,0.888,0.718,0.342,59.12
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,21,4,0,0.7345,0.844,0.4,0.888,0.718,0.411,55.26
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,22,4,0,0.7345,0.844,0.4,0.888,0.25,0.322,50.38
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,23,4,0,0.7345,0.844,0.4,0.888,0.347,0.267,50.52
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,0,5,1,0.7345,0.844,0.4,0.888,0.417,0.288,46.38
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,1,5,1,0.7345,0.844,0.4,0.888,0.42,0.272,42.69
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,2,5,1,0.7345,0.844,0.4,0.888,0.361,0.183,44.93
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,3,5,1,0.7345,0.844,0.4,0.888,0.367,0.336,48.25
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,4,5,1,0.7345,0.844,0.4,0.888,0.411,0.329,49.88
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,5,5,1,0.7345,0.844,0.4,0.888,0.556,0.389,54.09
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,6,5,1,0.7345,0.844,0.4,0.888,0.559,0.332,51.39
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,7,5,1,0.7345,0.844,0.4,0.888,0.579,0.445,56.69
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,8,5,1,0.7345,0.844,0.4,0.888,0.535,0.47,55.82
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,9,5,1,0.7345,0.844,0.4,0.888,0.543,0.42,60.57
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,10,5,1,0.7345,0.844,0.4,0.888,0.851,0.379,61.52
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,11,5,1,0.7345,0.844,0.4,0.888,0.897,0.49,62.02
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,12,5,1,0.7345,0.844,0.4,0.888,0.893,0.459,61.43
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,13,5,1,0.7345,0.844,0.4,0.888,0.8,0.358,60.07
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,14,5,1,0.7345,0.844,0.4,0.888,0.858,0.459,61.16
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,15,5,1,0.7345,0.844,0.4,0.888,0.81,0.447,59.48
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,16,5,1,0.7345,0.844,0.4,0.888,0.899,0.313,56.46
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,17,5,1,0.7345,0.844,0.4,0.888,0.819,0.423,58.36
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,18,5,1,0.7345,0.844,0.4,0.888,0.875,0.394,57.68
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,19,5,1,0.7345,0.844,0.4,0.888,0.822,0.329,57.17
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,20,5,1,0.7345,0.844,0.4,0.888,0.846,0.323,55.46
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,21,5,1,0.7345,0.844,0.4,0.888,0.812,0.484,59.46
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,22,5,1,0.7345,0.844,0.4,0.888,0.372,0.155,44.63
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,23,5,1,0.7345,0.844,0.4,0.888,0.365,0.295,48.57
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,0,6,1,0.7345,0.844,0.4,0.888,0.443,0.248,49.41
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,1,6,1,0.7345,0.844,0.4,0.888,0.435,0.159,48.18
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,2,6,1,0.7345,0.844,0.4,0.888,0.433,0.263,50.76
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,3,6,1,0.7345,0.844,0.4,0.888,0.408,0.224,48.27
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,4,6,1,0.7345,0.844,0.4,0.888,0.435,0.268,51.36
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,5,6,1,0.7345,0.844,0.4,0.888,0.592,0.397,57.63
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,6,6,1,0.7345,0.844,0.4,0.888,0.513,0.349,56.28
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,7,6,1,0.7345,0.844,0.4,0.888,0.561,0.469,58.17
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,8,6,1,0.7345,0.844,0.4,0.888,0.599,0.378,60.69
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,9,6,1,0.7345,0.844,0.4,0.888,0.587,0.344,57.67
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,10,6,1,0.7345,0.844,0.4,0.888,0.897,0.375,60.14
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,11,6,1,0.7345,0.844,0.4,0.888,0.879,0.432,61.33
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,12,6,1,0.7345,0.844,0.4,0.888,0.801,0.347,62.11
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,13,6,1,0.7345,0.844,0.4,0.888,0.897,0.337,59.95
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,14,6,1,0.7345,0.844,0.4,0.888,0.898,0.48,65.22
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,15,6,1,0.7345,0.844,0.4,0.888,0.836,0.414,61.32
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,16,6,1,0.7345,0.844,0.4,0.888,0.809,0.43,59.5
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,17,6,1,0.7345,0.844,0.4,0.888,0.809,0.493,60.74
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,18,6,1,0.7345,0.844,0.4,0.888,0.83,0.403,60.1
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,19,6,1,0.7345,0.844,0.4,0.888,0.855,0.426,59.9
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,20,6,1,0.7345,0.844,0.4,0.888,0.816,0.356,56.12
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,21,6,1,0.7345,0.844,0.4,0.888,0.9,0.487,59.67
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,22,6,1,0.7345,0.844,0.4,0.888,0.351,0.318,49.69
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,23,6,1,0.7345,0.844,0.4,0.888,0.387,0.158,46.1
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,0,0,0,0.7345,0.844,0.4,0.888,0.3,0.306,49.46
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,1,0,0,0.7345,0.844,0.4,0.888,0.274,0.218,49.18
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,2,0,0,0.7345,0.844,0.4,0.888,0.298,0.228,48.25
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,3,0,0,0.7345,0.844,0.4,0.888,0.325,0.295,50.87
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,4,0,0,0.7345,0.844,0.4,0.888,0.272,0.264,50.93
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,5,0,0,0.7345,0.844,0.4,0.888,0.41,0.306,51.08
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,6,0,0,0.7345,0.844,0.4,0.888,0.44,0.418,53.18
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,7,0,0,0.7345,0.844,0.4,0.888,0.498,0.342,55.87
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,8,0,0,0.7345,0.844,0.4,0.888,0.421,0.355,54.37
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,9,0,0,0.7345,0.844,0.4,0.888,0.476,0.389,60.57
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,10,0,0,0.7345,0.844,0.4,0.888,0.736,0.466,62.82
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,11,0,0,0.7345,0.844,0.4,0.888,0.737,0.372,58.43
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,12,0,0,0.7345,0.844,0.4,0.888,0.75,0.391,60.78
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,13,0,0,0.7345,0.844,0.4,0.888,0.788,0.382,59.86
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,14,0,0,0.7345,0.844,0.4,0.888,0.733,0.31,56.87
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,15,0,0,0.7345,0.844,0.4,0.888,0.719,0.404,62.0
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,16,0,0,0.7345,0.844,0.4,0.888,0.756,0.388,60.23
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,17,0,0,0.7345,0.844,0.4,0.888,0.73,0.415,62.84
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,18,0,0,0.7345,0.844,0.4,0.888,0.772,0.356,58.07
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,19,0,0,0.7345,0.844,0.4,0.888,0.733,0.346,55.29
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,20,0,0,0.7345,0.844,0.4,0.888,0.723,0.413,56.47
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,21,0,0,0.7345,0.844,0.4,0.888,0.761,0.407,57.36
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,22,0,0,0.7345,0.844,0.4,0.888,0.346,0.209,48.54
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,23,0,0,0.7345,0.844,0.4,0.888,0.329,0.334,48.76
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,0,1,0,0.7345,0.844,0.4,0.888,0.315,0.182,46.66
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,1,1,0,0.7345,0.844,0.4,0.888,0.261,0.182,47.01
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,2,1,0,0.7345,0.844,0.4,0.888,0.319,0.233,47.87
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,3,1,0,0.7345,0.844,0.4,0.888,0.298,0.205,48.72
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,4,1,0,0.7345,0.844,0.4,0.888,0.337,0.279,46.87
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,5,1,0,0.7345,0.844,0.4,0.888,0.401,0.477,55.76
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,6,1,0,0.7345,0.844,0.4,0.888,0.489,0.499,55.47
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,7,1,0,0.7345,0.844,0.4,0.888,0.417,0.314,52.79
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,8,1,0,0.7345,0.844,0.4,0.888,0.401,0.485,60.21
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,9,1,0,0.7345,0.844,0.4,0.888,0.477,0.349,55.8
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,10,1,0,0.7345,0.844,0.4,0.888,0.775,0.443,65.42
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,11,1,0,0.7345,0.844,0.4,0.888,0.746,0.455,63.54
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,12,1,0,0.7345,0.844,0.4,0.888,0.793,0.47,60.49
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,13,1,0,0.7345,0.844,0.4,0.888,0.709,0.31,55.85
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,14,1,0,0.7345,0.844,0.4,0.888,0.732,0.472,59.8
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,15,1,0,0.7345,0.844,0.4,0.888,0.798,0.307,61.19
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,16,1,0,0.7345,0.844,0.4,0.888,0.734,0.493,62.92
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,17,1,0,0.7345,0.844,0.4,0.888,0.762,0.499,60.05
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,18,1,0,0.7345,0.844,0.4,0.888,0.746,0.449,58.17
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,19,1,0,0.7345,0.844,0.4,0.888,0.77,0.397,60.94
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,20,1,0,0.7345,0.844,0.4,0.888,0.72,0.361,59.19
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,21,1,0,0.7345,0.844,0.4,0.888,0.777,0.335,55.82
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,22,1,0,0.7345,0.844,0.4,0.888,0.255,0.269,51.55
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,23,1,0,0.7345,0.844,0.4,0.888,0.305,0.342,49.84
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,0,2,0,0.7345,0.844,0.4,0.888,0.294,0.308,51.16
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,1,2,0,0.7345,0.844,0.4,0.888,0.308,0.33,48.38
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,2,2,0,0.7345,0.844,0.4,0.888,0.259,0.326,48.71
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,3,2,0,0.7345,0.844,0.4,0.888,0.333,0.239,47.0
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,4,2,0,0.7345,0.844,0.4,0.888,0.318,0.285,52.46
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,5,2,0,0.7345,0.844,0.4,0.888,0.451,0.384,55.9
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,6,2,0,0.7345,0.844,0.4,0.888,0.408,0.335,55.21
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,7,2,0,0.7345,0.844,0.4,0.888,0.442,0.311,55.24
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,8,2,0,0.7345,0.844,0.4,0.888,0.484,0.352,58.29
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,9,2,0,0.7345,0.844,0.4,0.888,0.465,0.316,55.54
DL_001,Chandni Chowk,28.6507,77.23,Central Delhi,Commercial,10,2,0,0.7345,0.844,0.4,0.888,0.728,0.398,62.27
